time,magnitude
59876.249378199725,18.040935943108508
59876.349378199724,18.03067197003667
59876.44937819972,18.033841445503512
59876.54937819972,18.038823413344705
59876.64937819972,18.048471694743217
59876.74937819972,18.057848715140548
59876.84937819972,18.045468616996466
59876.949378199715,18.03703498621808
59877.049378199714,18.04160456670496
59877.14937819971,18.0461584033867
59877.24937819971,18.050718971536195
59877.34937819971,18.085128130610933
59877.44937819971,18.090149202439022
59877.54937819971,18.100215861093893
59877.649378199705,18.108648496408
59877.749378199704,18.11436606838332
59877.8493781997,18.111431848466047
59877.9493781997,18.118108843696543
59878.0493781997,18.111078375995202
59878.1493781997,18.108849127607204
59878.2493781997,18.104399054932408
59878.349378199695,18.105026960442537
59878.44937819969,18.125624869080987
59878.54937819969,18.10879791660149
59878.64937819969,18.114827216428534
59878.74937819969,18.10028781994679
59878.84937819969,18.095966445196282
59878.949378199686,18.105610348986804
59879.049378199685,18.10607967660698
59879.14937819968,18.09633395458711
59879.24937819968,18.08983974975875
59879.34937819968,18.095828417065153
59879.44937819968,18.0891999909001
59879.54937819968,18.091046855391653
59879.649378199676,18.0913634154638
59879.749378199675,18.085443961363115
59879.84937819967,18.10453453629737
59879.94937819967,18.11009994586554
59880.04937819967,18.091876419968305
59880.14937819967,18.093452241638495
59880.24937819967,18.08743959131003
59880.349378199666,18.094976547250198
59880.449378199664,18.087793049724176
59880.54937819966,18.086679022744
59880.64937819966,18.091109087255745
59880.74937819966,18.09876152803255
59880.84937819966,18.087926989067345
59880.94937819966,18.084847192070725
59881.049378199656,18.0805143048733
59881.149378199654,18.074590236265607
59881.24937819965,18.090306348798894
59881.34937819965,18.09383830899147
59881.44937819965,18.082466781748085
59881.54937819965,18.090593921796543
59881.64937819965,18.109484469936096
59881.749378199645,18.118609635494565
59881.849378199644,18.104901367751854
59881.94937819964,18.100465345168352
59882.04937819964,18.111696477626552
59882.14937819964,18.105255193026103
59882.24937819964,18.10911957947753
59882.34937819964,18.11593899750259
59882.449378199635,18.10753234032573
59882.549378199634,18.106892397015212
59882.64937819963,18.077794728197624
59882.74937819963,18.0685545318642
59882.84937819963,18.0662269391105
59882.94937819963,18.055000200107308
59883.04937819963,18.069545930479173
59883.149378199625,18.05668481119463
59883.24937819962,18.052692248842195
59883.34937819962,18.053808935866318
59883.44937819962,18.066646267124327
59883.54937819962,18.05373687935193
59883.64937819962,18.064086795347585
59883.749378199616,18.06411423583247
59883.849378199615,18.055271241339753
59883.94937819961,18.05934914922273
59884.04937819961,18.06107024411702
59884.14937819961,18.055640670918375
59884.24937819961,18.056209359075485
59884.34937819961,18.0527068001355
59884.449378199606,18.05366942333773
59884.549378199605,18.05953803070719
59884.6493781996,18.073664258334553
59884.7493781996,18.06251923568043
59884.8493781996,18.081535146940553
59884.9493781996,18.063993607722697
59885.0493781996,18.062572006953108
59885.149378199596,18.067771504010224
59885.249378199595,18.07021700017571
59885.34937819959,18.0645771893521
59885.44937819959,18.06265111016494
59885.54937819959,18.058178924643613
59885.64937819959,18.052849307078752
59885.74937819959,18.06039552994307
59885.849378199586,18.06352837799564
59885.949378199584,18.057267277788664
59886.04937819958,18.06525627640686
59886.14937819958,18.067939590602958
59886.24937819958,18.075142110828505
59886.34937819958,18.080698540282153
59886.44937819958,18.07320308495224
59886.549378199576,18.068119470324707
59886.649378199574,18.07473534805513
59886.74937819957,18.080119930326525
59886.84937819957,18.079852860856434
59886.94937819957,18.08082241601437
59887.04937819957,18.092169375836658
59887.14937819957,18.086786031104964
59887.249378199565,18.091592632812233
59887.349378199564,18.089692574117873
59887.44937819956,18.087655881672422
59887.54937819956,18.09739598472322
59887.64937819956,18.10468133700272
59887.74937819956,18.11185290705143
59887.84937819956,18.123417611568822
59887.949378199555,18.123482058027975
59888.049378199554,18.12945814877497
59888.14937819955,18.12655358039045
59888.24937819955,18.12932645881076
59888.34937819955,18.1280330974865
59888.44937819955,18.128772622674077
59888.54937819955,18.13396709631571
59888.649378199545,18.12651474094583
59888.74937819954,18.14510310693942
59888.84937819954,18.135959910826273
59888.94937819954,18.124963917812146
59889.04937819954,18.13519741244815
59889.14937819954,18.14214306143143
59889.249378199536,18.14758321571807
59889.349378199535,18.153055725590573
59889.44937819953,18.1527931313986
59889.54937819953,18.144615051196293
59889.64937819953,18.145148452725593
59889.74937819953,18.138946585798134
59889.84937819953,18.14752937525273
59889.949378199526,18.14606652467097
59890.049378199525,18.138536986757337
59890.14937819952,18.13552388741485
59890.24937819952,18.139081734734624
59890.34937819952,18.13390054731733
59890.44937819952,18.12641248398221
59890.54937819952,18.128465676178887
59890.649378199516,18.13052825812354
59890.749378199514,18.125863492262035
59890.84937819951,18.12152453408435
59890.94937819951,18.12347852728657
59891.04937819951,18.110402988659725
59891.14937819951,18.09770384696972
59891.24937819951,18.091180182655776
59891.349378199506,18.0891798731097
59891.449378199504,18.091871535041996
59891.5493781995,18.104975650675303
59891.6493781995,18.112541815900688
59891.7493781995,18.110998740383927
59891.8493781995,18.110717655509347
59891.9493781995,18.101640042618868
59892.049378199496,18.101372816054052
59892.149378199494,18.098689601882203
59892.24937819949,18.101477394834355
59892.34937819949,18.093976938948114
59892.44937819949,18.098528138447996
59892.54937819949,18.11213884391432
59892.64937819949,18.11105392472965
59892.749378199485,18.114535889676766
59892.849378199484,18.120594189305933
59892.94937819948,18.11688497012005
59893.04937819948,18.118772429240206
59893.14937819948,18.11876628666756
59893.24937819948,18.11952116196538
59893.34937819948,18.112487631107605
59893.449378199475,18.112594369139632
59893.549378199474,18.116936006898055
59893.64937819947,18.12979849389958
59893.74937819947,18.138248674509416
59893.84937819947,18.157369075206507
59893.94937819947,18.15034834087944
59894.04937819947,18.158000265506004
59894.149378199465,18.15948212599233
59894.24937819946,18.17890883673122
59894.34937819946,18.171500288245976
59894.44937819946,18.16381808747304
59894.54937819946,18.158293138583605
59894.64937819946,18.13913814457854
59894.749378199456,18.13429651056206
59894.849378199455,18.127372325110883
59894.94937819945,18.128590115705578
59895.04937819945,18.131518283964056
59895.14937819945,18.148167747815453
59895.24937819945,18.15652042930602
59895.34937819945,18.15120392571435
59895.449378199446,18.14301705668026
59895.549378199445,18.147273898450994
59895.64937819944,18.135318099764483
59895.74937819944,18.15156384685828
59895.84937819944,18.16196151615318
59895.94937819944,18.157603120031105
59896.04937819944,18.142122775864664
59896.149378199436,18.15409005573463
59896.249378199434,18.152911490158445
59896.34937819943,18.16382994433708
59896.44937819943,18.149405119871837
59896.54937819943,18.143894741570673
59896.64937819943,18.143797747905186
59896.74937819943,18.144074157362397
59896.849378199426,18.139904575250874
59896.949378199424,18.145335609829903
59897.04937819942,18.135641186803124
59897.14937819942,18.134232064787902
59897.24937819942,18.13517378956272
59897.34937819942,18.139639896585745
59897.44937819942,18.14586513365426
59897.549378199416,18.135660163849902
59897.649378199414,18.121802969402175
59897.74937819941,18.13310905534144
59897.84937819941,18.135948253168714
59897.94937819941,18.12911763781209
59898.04937819941,18.142862445216924
59898.0952462,18.143497626614597
59898.1240402,18.149116344711295
59898.14937819941,18.149382547778924
59898.249378199405,18.167665055010072
59898.349378199404,18.18319763574442
59898.4493781994,18.18078763506887
59898.5493781994,18.189296842198896
59898.6493781994,18.194879963333896
59898.7493781994,18.2069264961656
59898.8493781994,18.198089031865774
59898.949378199395,18.204027173636316
59899.049378199394,18.213289982869156
59899.14937819939,18.197346048701057
59899.24937819939,18.186565316775383
59899.34937819939,18.168139304372264
59899.44937819939,18.165561517086243
59899.54937819939,18.171813848611837
59899.649378199385,18.185079524742925
59899.74937819938,18.18555716908135
59899.84937819938,18.19993839218935
59899.94937819938,18.18739445109165
59900.04937819938,18.171971540936433
59900.14937819938,18.171302735672555
59900.249378199376,18.17456661874322
59900.349378199375,18.174099621407503
59900.44937819937,18.155433757485383
59900.54937819937,18.154481209861878
59900.64937819937,18.14265919874066
59900.74937819937,18.14850627290925
59900.84937819937,18.15163672103112
59900.949378199366,18.143078543938568
59901.049378199365,18.138339299960474
59901.14937819936,18.128727066910105
59901.24937819936,18.12803772095412
59901.34937819936,18.136452735860377
59901.44937819936,18.127499681337433
59901.54937819936,18.131880510746125
59901.649378199356,18.127005861914366
59901.749378199354,18.119787185850313
59901.84937819935,18.118710090022418
59901.94937819935,18.10933189110805
59902.04937819935,18.10427056928749
59902.14937819935,18.09345215313204
59902.24937819935,18.110931736796903
59902.349378199346,18.111136211857453
59902.449378199344,18.104766540439822
59902.54937819934,18.106575668404343
59902.64937819934,18.105464400116468
59902.74937819934,18.103382523534307
59902.84937819934,18.108772414973966
59902.94937819934,18.1154389974915
59903.049378199335,18.11057861198099
59903.149378199334,18.10531775845401
59903.24937819933,18.102752303527108
59903.34937819933,18.082060542409867
59903.44937819933,18.068426201011714
59903.54937819933,18.080583469925365
59903.64937819933,18.09521592496799
59903.749378199325,18.09289326298987
59903.849378199324,18.097957251976
59903.94937819932,18.100643200738258
59904.04937819932,18.1280809046665
59904.14937819932,18.137966606193757
59904.24937819932,18.136684509867305
59904.34937819932,18.12800121183581
59904.449378199315,18.11350471792778
59904.549378199314,18.115211047292824
59904.64937819931,18.108330829520064
59904.74937819931,18.095501474787053
59904.84937819931,18.08962284962604
59904.94937819931,18.079859567348485
59905.04937819931,18.09486996131573
59905.149378199305,18.102660717067145
59905.2493781993,18.102486746878306
59905.3493781993,18.115621282921115
59905.4493781993,18.116197664819033
59905.5493781993,18.108377907066295
59905.6493781993,18.121892765058835
59905.749378199296,18.12659103025973
59905.849378199295,18.117187027587686
59905.94937819929,18.115367399668354
59906.04937819929,18.10742026452115
59906.14937819929,18.094944707465956
59906.24937819929,18.103133746580454
59906.34937819929,18.120108954455517
59906.449378199286,18.10747967683647
59906.549378199285,18.112407547089774
59906.64937819928,18.10647561548831
59906.74937819928,18.10201215798648
59906.84937819928,18.096611613492332
59906.94937819928,18.088787233507187
59907.04937819928,18.089132436907544
59907.149378199276,18.0816110606859
59907.249378199274,18.08394848901488
59907.34937819927,18.083415197214713
59907.44937819927,18.08119456571399
59907.54937819927,18.072995874979437
59907.64937819927,18.067764079494026
59907.74937819927,18.074452739936667
59907.849378199266,18.078858626727428
59907.949378199264,18.07003624818479
59908.04937819926,18.0708546670858
59908.14937819926,18.077504423160118
59908.24937819926,18.0624953039748
59908.34937819926,18.067292769976486
59908.44937819926,18.061298790132547
59908.549378199255,18.066341080985453
59908.649378199254,18.05944794247024
59908.74937819925,18.043245138254125
59908.84937819925,18.028644711006553
59908.94937819925,18.029046151133283
59909.04937819925,18.031340133658535
59909.14937819925,18.023220339737307
59909.249378199245,18.02890886398848
59909.349378199244,18.014018867903815
59909.44937819924,18.013413813349025
59909.54937819924,18.002568741357717
59909.64937819924,17.99673597322749
59909.74937819924,17.997163183858685
59909.84937819924,17.98947024958082
59909.949378199235,17.986041209979188
59910.04937819923,17.995055725275794
59910.14937819923,17.989900791806896
59910.24937819923,17.997385548498354
59910.34937819923,17.987283757663327
59910.44937819923,17.992035186531933
59910.549378199226,18.00493693306607
59910.649378199225,17.98282493565927
59910.74937819922,17.97571446287498
59910.84937819922,17.98090023842923
59910.94937819922,17.979103245048083
59911.04937819922,17.982443771412893
59911.14937819922,17.97705911990195
59911.249378199216,17.977856543385823
59911.349378199215,17.97648626731883
59911.44937819921,17.986954741341897
59911.54937819921,17.989243395802585
59911.64937819921,17.992273762413888
59911.74937819921,17.988597549073052
59911.84937819921,17.98424766887067
59911.949378199206,17.98039450315309
59912.049378199205,17.983942195866607
59912.1493781992,17.980192854004226
59912.2493781992,17.982804486262953
59912.3493781992,18.001384630841788
59912.4493781992,18.009174822425862
59912.5493781992,18.0062496044827
59912.649378199196,18.01698733882
59912.749378199194,18.013320414385145
59912.84937819919,17.995077553941904
59912.94937819919,17.986065878313966
59913.04937819919,17.969346940807164
59913.14937819919,17.966233561685094
59913.24937819919,17.966432067115004
59913.349378199186,17.98146014620877
59913.449378199184,17.984402813388467
59913.54937819918,17.98245871586981
59913.64937819918,17.98989468619563
59913.74937819918,17.970127796076103
59913.84937819918,17.97226506895368
59913.94937819918,17.979187631784722
59914.049378199175,17.965983566728454
59914.149378199174,17.97624763032221
59914.24937819917,17.97929898660121
59914.34937819917,17.975605239591786
59914.44937819917,17.981289407421976
59914.54937819917,18.00161781235977
59914.64937819917,18.00324285578389
59914.749378199165,18.00545976534561
59914.849378199164,18.001345656790004
59914.94937819916,17.99374307201163
59915.04937819916,18.001176078259313
59915.14937819916,17.99351785566446
59915.24937819916,17.994164445694054
59915.34937819916,17.989897983164468
59915.449378199155,17.99419221098213
59915.54937819915,17.99718238336669
59915.64937819915,18.006465240362143
59915.74937819915,18.00189704977192
59915.84937819915,17.999481317919084
59915.94937819915,17.99072750779167
59916.049378199146,17.986762900558023
59916.149378199145,17.990150815858996
59916.1976862,17.994861486596573
59916.24937819914,17.988933995984265
59916.34937819914,17.99672305379216
59916.44937819914,18.008851524358867
59916.54937819914,18.01254054702598
59916.64937819914,18.029314578546778
59916.749378199136,18.022364282970905
59916.849378199135,18.01120938858759
59916.94937819913,17.995288821640266
59917.04937819913,18.008674559929833
59917.14937819913,18.01451870972883
59917.24937819913,18.014007026608454
59917.34937819913,18.016497135101748
59917.449378199126,18.00641395789543
59917.549378199124,18.028283014667387
59917.64937819912,18.029410521040823
59917.74937819912,18.03035956730831
59917.84937819912,18.036820661768278
59917.94937819912,18.041086118466094
59918.04937819912,18.04304751193706
59918.149378199116,18.035934245957797
59918.249378199114,18.040115252895212
59918.34937819911,18.056908476479872
59918.44937819911,18.068885370729227
59918.54937819911,18.08306637975037
59918.64937819911,18.078410861356023
59918.74937819911,18.069481155898934
59918.849378199106,18.068286602326957
59918.949378199104,18.0687167344923
59919.0493781991,18.078434764220514
59919.1493781991,18.063218465610248
59919.2493781991,18.07683596110176
59919.3493781991,18.07534585953177
59919.4493781991,18.071452373309445
59919.549378199095,18.062328384202615
59919.649378199094,18.047464567773346
59919.74937819909,18.05477976473634
59919.84937819909,18.055380760806052
59919.94937819909,18.04378761900483
59920.04937819909,18.03216029470376
59920.14937819909,18.02912478475525
59920.249378199085,18.0440238423153
59920.349378199084,18.041657962840933
59920.44937819908,18.028171785585965
59920.54937819908,18.02594562101522
59920.64937819908,18.023480361630003
59920.74937819908,17.999335193823743
59920.84937819908,17.998850230580473
59920.949378199075,17.996785839118324
59921.04937819907,18.003016112311496
59921.14937819907,18.019550662261828
59921.24937819907,18.029607415548018
59921.34937819907,18.027172794570653
59921.44937819907,18.017248553172955
59921.549378199066,18.040248134422036
59921.649378199065,18.04073755206352
59921.74937819906,18.040821401885843
59921.84937819906,18.040564799144995
59921.94937819906,18.042295958307367
59922.04937819906,18.040962463571866
59922.14937819906,18.03579051213438
59922.249378199056,18.030863466555154
59922.349378199055,18.030539648933846
59922.44937819905,18.025648570369324
59922.54937819905,18.019247035288505
59922.64937819905,18.02017972914907
59922.74937819905,18.017878963856482
59922.84937819905,18.03131320713308
59922.949378199046,18.007570899134766
59923.049378199044,18.01732606231129
59923.14937819904,18.02845406103357
59923.24937819904,18.00988064095962
59923.34937819904,18.006805669296885
59923.44937819904,18.003476595523676
59923.54937819904,17.99088395161424
59923.649378199036,17.98393606371276
59923.749378199034,17.97401883531064
59923.84937819903,17.98971759978098
59923.94937819903,17.99809684414972
59924.04937819903,18.00947188182361
59924.14937819903,18.01591724111273
59924.24937819903,18.00580277782951
59924.349378199026,18.001105523167823
59924.449378199024,18.005481516785814
59924.54937819902,17.994544991837653
59924.64937819902,18.000927698676968
59924.74937819902,17.998777235270314
59924.84937819902,17.995425958814835
59924.94937819902,18.00178955212868
59925.049378199015,18.005761374434073
59925.149378199014,18.00252703352228
59925.24937819901,18.012893867483292
59925.34937819901,18.003211649261942
59925.44937819901,18.00871753316049
59925.54937819901,18.014013674548398
59925.64937819901,18.011230993351887
59925.749378199005,18.01413678478843
59925.849378199004,18.00293234798629
59925.949378199,18.01119416455018
59926.049378199,18.009529155400564
59926.149378199,18.00484424941608
59926.249378199,18.014222028918535
59926.349378199,18.007907965403383
59926.449378198995,17.99530239662874
59926.54937819899,17.981384179640454
59926.64937819899,17.986823113245748
59926.74937819899,17.975383781843018
59926.84937819899,17.99110375437074
59926.94937819899,17.972491307895055
59927.049378198986,17.98769238362928
59927.149378198985,17.989592088850046
59927.24937819898,17.988737468391374
59927.34937819898,17.98387482644167
59927.44937819898,17.987460933551052
59927.54937819898,17.987136857605766
59927.64937819898,17.997017952779615
59927.749378198976,17.998042617976097
59927.849378198975,17.99938891518125
59927.94937819897,17.996137279770455
59928.04937819897,17.995631805348047
59928.14937819897,17.998389236258173
59928.24937819897,17.98309463590629
59928.34937819897,17.971053004270114
59928.449378198966,17.977729907423644
59928.549378198964,17.979280444454748
59928.64937819896,17.977655567022975
59928.74937819896,17.977842789565656
59928.84937819896,17.98097381205975
59928.94937819896,17.976165080900735
59929.04937819896,17.96922754672747
59929.149378198956,17.971010012394597
59929.249378198954,17.962288170229975
59929.34937819895,17.965977405714817
59929.44937819895,17.95078305760261
59929.54937819895,17.960037322402847
59929.64937819895,17.96430432546708
59929.74937819895,17.966630020702333
59929.849378198945,17.97545284604544
59929.949378198944,17.990373849489647
59930.04937819894,17.999456277318938
59930.14937819894,17.982991541364672
59930.24937819894,17.971563665503187
59930.34937819894,17.966003554584418
59930.44937819894,17.96627091647733
59930.549378198935,17.970934728596806
59930.649378198934,17.96447254386644
59930.74937819893,17.966178564047787
59930.84937819893,17.95945603514068
59930.94937819893,17.95402699759814
59931.04937819893,17.941491411264554
59931.14937819893,17.933292270663816
59931.249378198925,17.9212691437441
59931.349378198924,17.91261939887565
59931.44937819892,17.922130838200715
59931.54937819892,17.913717025549847
59931.64937819892,17.937348049482924
59931.74937819892,17.941823070876936
59931.84937819892,17.943534472355253
59931.949378198915,17.93591355250098
59932.04937819891,17.942241400930733
59932.14937819891,17.937150498290023
59932.24937819891,17.938304636749596
59932.34937819891,17.961264424335436
59932.44937819891,17.960443974048324
59932.549378198906,17.97076294320336
59932.649378198905,17.964502779113207
59932.7493781989,17.964225329761373
59932.8493781989,17.980099626814948
59932.9493781989,17.974511763344417
59933.0493781989,17.99074828430649
59933.1493781989,17.99708786177765
59933.249378198896,17.992059918132277
59933.349378198895,17.99772428499018
59933.44937819889,18.006425352150323
59933.54937819889,18.011980564176525
59933.64937819889,17.997924066758014
59933.74937819889,17.991422430074888
59933.84937819889,17.989217133665676
59933.949378198886,17.98856216370295
59934.049378198884,17.994125061546626
59934.14937819888,17.995720342556087
59934.24937819888,17.983780939175205
59934.34937819888,17.987197751194984
59934.44937819888,17.9926717983736
59934.54937819888,17.997686044554367
59934.649378198876,18.007355155194144
59934.749378198874,18.01480662654092
59934.84937819887,18.018898851398603
59934.94937819887,18.01825237134517
59935.04937819887,18.00337803275275
59935.1093492,18.00635176987087
59935.14937819887,18.007524512089226
59935.24937819887,18.009946062541985
59935.349378198865,17.998516530056087
59935.449378198864,17.98884874987865
59935.54937819886,17.998279586611122
59935.64937819886,17.997927514972982
59935.74937819886,18.004025115002094
59935.84937819886,18.00427437714326
59935.94937819886,18.004536249768755
59936.049378198855,18.012923979008285
59936.149378198854,18.008295410662434
59936.24937819885,18.00914684561692
59936.34937819885,18.005002982891902
59936.44937819885,18.001111727507034
59936.54937819885,17.998345296240267
59936.64937819885,18.000333775798
59936.749378198845,17.996051384173803
59936.84937819884,18.007287157029275
59936.94937819884,17.999278258908163
59937.04937819884,17.997607549851626
59937.14937819884,17.993676868149347
59937.24937819884,18.00662535492646
59937.349378198836,18.008376768937744
59937.449378198835,18.017597490299075
59937.54937819883,18.00429263689377
59937.64937819883,18.00667691444842
59937.74937819883,18.014627337269893
59937.84937819883,18.015348680306534
59937.94937819883,18.02486327781493
59938.049378198826,18.02021164598357
59938.149378198825,18.03279702105812
59938.24937819882,18.053326193949022
59938.34937819882,18.050027541011108
59938.44937819882,18.045992817782146
59938.54937819882,18.058946290917323
59938.64937819882,18.073015467399117
59938.749378198816,18.068265849678045
59938.849378198815,18.06443931868331
59938.94937819881,18.061854521202957
59939.04937819881,18.04976753574167
59939.14937819881,18.04150109540602
59939.24937819881,18.032478286256975
59939.34937819881,18.025578417776277
59939.449378198806,18.025242608294548
59939.549378198804,18.027312245939363
59939.6493781988,18.041153031697576
59939.7493781988,18.032182328663684
59939.8493781988,18.04095419351449
59939.9493781988,18.03899926491254
59940.0493781988,18.038517848778824
59940.149378198796,18.044515099958417
59940.249378198794,18.03442865381896
59940.34937819879,18.037814601916004
59940.44937819879,18.03926558112435
59940.54937819879,18.043630933550887
59940.64937819879,18.046173705596406
59940.74937819879,18.068088403962573
59940.849378198785,18.062316195731658
59940.949378198784,18.057504498387065
59941.04937819878,18.05187345558226
59941.14937819878,18.046853243733185
59941.24937819878,18.04110542671096
59941.34937819878,18.051699208443832
59941.44937819878,18.06435288547857
59941.549378198775,18.059183622550233
59941.649378198774,18.051679624356122
59941.74937819877,18.055844413650878
59941.84937819877,18.05084933617427
59941.94937819877,18.056459601116526
59942.04937819877,18.058218140190586
59942.14937819877,18.04460269454004
59942.249378198765,18.058399399148954
59942.34937819876,18.07440381797488
59942.44937819876,18.068848465485907
59942.54937819876,18.06531190884826
59942.64937819876,18.067803454723546
59942.74937819876,18.07072712374058
59942.849378198756,18.07654659565633
59942.949378198755,18.094449865049903
59943.04937819875,18.092772751068345
59943.14937819875,18.085539790697208
59943.24937819875,18.073117244681317
59943.34937819875,18.066506490411907
59943.44937819875,18.066143687268564
59943.549378198746,18.08212855707064
